city,city_key,date,timestamp,lat,lon,current_speed,free_flow_speed,confidence,congestion_level,traffic_index,day_of_week,is_weekend,is_holiday,data_source
Hamburg,hamburg,2024-01-23,2024-01-23 12:00:00,53.5511,10.0,33.7,50.4,0.95,0.553,55.32,1,False,False,synthetic
Hamburg,hamburg,2024-01-24,2024-01-24 12:00:00,53.5511,10.0,38.4,56.9,0.95,0.543,54.34,2,False,False,synthetic
Hamburg,hamburg,2024-01-25,2024-01-25 12:00:00,53.5511,10.0,41.4,58.4,0.95,0.484,48.42,3,False,False,synthetic
Hamburg,hamburg,2024-01-26,2024-01-26 12:00:00,53.5511,10.0,33.6,53.4,0.95,0.618,61.75,4,False,False,synthetic
Hamburg,hamburg,2024-01-27,2024-01-27 12:00:00,53.5511,10.0,39.5,52.1,0.95,0.404,40.41,5,True,False,synthetic
Hamburg,hamburg,2024-01-28,2024-01-28 12:00:00,53.5511,10.0,53.6,58.6,0.95,0.142,14.18,6,True,False,synthetic
Hamburg,hamburg,2024-01-29,2024-01-29 12:00:00,53.5511,10.0,38.2,56.0,0.95,0.529,52.94,0,False,False,synthetic
Hamburg,hamburg,2024-01-30,2024-01-30 12:00:00,53.5511,10.0,41.3,58.1,0.95,0.48,48.04,1,False,False,synthetic
Hamburg,hamburg,2024-01-31,2024-01-31 12:00:00,53.5511,10.0,36.8,51.2,0.95,0.469,46.91,2,False,False,synthetic
Hamburg,hamburg,2024-02-01,2024-02-01 12:00:00,53.5511,10.0,35.4,51.3,0.95,0.517,51.71,3,False,False,synthetic
Hamburg,hamburg,2024-02-02,2024-02-02 12:00:00,53.5511,10.0,38.5,59.8,0.95,0.593,59.27,4,False,False,synthetic
Hamburg,hamburg,2024-02-03,2024-02-03 12:00:00,53.5511,10.0,42.5,56.8,0.95,0.418,41.82,5,True,False,synthetic
Hamburg,hamburg,2024-02-04,2024-02-04 12:00:00,53.5511,10.0,42.5,52.1,0.95,0.306,30.64,6,True,False,synthetic
Hamburg,hamburg,2024-02-05,2024-02-05 12:00:00,53.5511,10.0,35.3,54.1,0.95,0.579,57.92,0,False,False,synthetic
Hamburg,hamburg,2024-02-06,2024-02-06 12:00:00,53.5511,10.0,43.3,54.9,0.95,0.351,35.14,1,False,False,synthetic
Hamburg,hamburg,2024-02-07,2024-02-07 12:00:00,53.5511,10.0,43.4,59.7,0.95,0.453,45.33,2,False,False,synthetic
Hamburg,hamburg,2024-02-08,2024-02-08 12:00:00,53.5511,10.0,39.1,54.5,0.95,0.471,47.06,3,False,False,synthetic
Hamburg,hamburg,2024-02-09,2024-02-09 12:00:00,53.5511,10.0,30.6,52.8,0.95,0.7,69.96,4,False,False,synthetic
Hamburg,hamburg,2024-02-10,2024-02-10 12:00:00,53.5511,10.0,42.4,52.7,0.95,0.325,32.48,5,True,False,synthetic
Hamburg,hamburg,2024-02-11,2024-02-11 12:00:00,53.5511,10.0,50.6,59.1,0.95,0.24,24.03,6,True,False,synthetic
Hamburg,hamburg,2024-02-12,2024-02-12 12:00:00,53.5511,10.0,34.1,51.8,0.95,0.569,56.94,0,False,False,synthetic
Hamburg,hamburg,2024-02-13,2024-02-13 12:00:00,53.5511,10.0,38.7,54.1,0.95,0.473,47.34,1,False,False,synthetic
Hamburg,hamburg,2024-02-14,2024-02-14 12:00:00,53.5511,10.0,39.6,58.7,0.95,0.543,54.31,2,False,False,synthetic
Hamburg,hamburg,2024-02-15,2024-02-15 12:00:00,53.5511,10.0,32.2,57.9,0.95,0.741,74.13,3,False,False,synthetic
Hamburg,hamburg,2024-02-16,2024-02-16 12:00:00,53.5511,10.0,32.3,53.5,0.95,0.662,66.24,4,False,False,synthetic
Hamburg,hamburg,2024-02-17,2024-02-17 12:00:00,53.5511,10.0,39.3,50.6,0.95,0.372,37.22,5,True,False,synthetic
Hamburg,hamburg,2024-02-18,2024-02-18 12:00:00,53.5511,10.0,43.9,50.5,0.95,0.217,21.68,6,True,False,synthetic
Hamburg,hamburg,2024-02-19,2024-02-19 12:00:00,53.5511,10.0,30.6,59.7,0.95,0.812,81.24,0,False,False,synthetic
Hamburg,hamburg,2024-02-20,2024-02-20 12:00:00,53.5511,10.0,42.5,56.5,0.95,0.414,41.42,1,False,False,synthetic
Hamburg,hamburg,2024-02-21,2024-02-21 12:00:00,53.5511,10.0,34.7,51.0,0.95,0.534,53.42,2,False,False,synthetic
Hamburg,hamburg,2024-02-22,2024-02-22 12:00:00,53.5511,10.0,41.3,55.1,0.95,0.418,41.8,3,False,False,synthetic
Hamburg,hamburg,2024-02-23,2024-02-23 12:00:00,53.5511,10.0,33.9,52.1,0.95,0.581,58.12,4,False,False,synthetic
Hamburg,hamburg,2024-02-24,2024-02-24 12:00:00,53.5511,10.0,45.9,58.1,0.95,0.352,35.19,5,True,False,synthetic
Hamburg,hamburg,2024-02-25,2024-02-25 12:00:00,53.5511,10.0,49.0,53.8,0.95,0.149,14.88,6,True,False,synthetic
Hamburg,hamburg,2024-02-26,2024-02-26 12:00:00,53.5511,10.0,39.6,58.0,0.95,0.528,52.84,0,False,False,synthetic
Hamburg,hamburg,2024-02-27,2024-02-27 12:00:00,53.5511,10.0,38.4,57.2,0.95,0.548,54.83,1,False,False,synthetic
Hamburg,hamburg,2024-02-28,2024-02-28 12:00:00,53.5511,10.0,42.8,57.3,0.95,0.423,42.27,2,False,False,synthetic
Hamburg,hamburg,2024-02-29,2024-02-29 12:00:00,53.5511,10.0,41.3,57.3,0.95,0.466,46.59,3,False,False,synthetic
Hamburg,hamburg,2024-03-01,2024-03-01 12:00:00,53.5511,10.0,33.3,50.2,0.95,0.561,56.07,4,False,False,synthetic
Hamburg,hamburg,2024-03-02,2024-03-02 12:00:00,53.5511,10.0,46.4,57.6,0.95,0.323,32.26,5,True,False,synthetic
Hamburg,hamburg,2024-03-03,2024-03-03 12:00:00,53.5511,10.0,43.8,53.2,0.95,0.294,29.39,6,True,False,synthetic
Hamburg,hamburg,2024-03-04,2024-03-04 12:00:00,53.5511,10.0,27.8,56.7,0.95,0.85,85.0,0,False,False,synthetic
Hamburg,hamburg,2024-03-05,2024-03-05 12:00:00,53.5511,10.0,35.8,50.9,0.95,0.493,49.26,1,False,False,synthetic
Hamburg,hamburg,2024-03-06,2024-03-06 12:00:00,53.5511,10.0,31.6,50.3,0.95,0.62,62.03,2,False,False,synthetic
Hamburg,hamburg,2024-03-07,2024-03-07 12:00:00,53.5511,10.0,42.8,57.3,0.95,0.421,42.14,3,False,False,synthetic
Hamburg,hamburg,2024-03-08,2024-03-08 12:00:00,53.5511,10.0,32.9,57.0,0.95,0.706,70.59,4,False,False,synthetic
Hamburg,hamburg,2024-03-09,2024-03-09 12:00:00,53.5511,10.0,41.7,54.7,0.95,0.398,39.78,5,True,False,synthetic
Hamburg,hamburg,2024-03-10,2024-03-10 12:00:00,53.5511,10.0,40.4,51.3,0.95,0.353,35.34,6,True,False,synthetic
Hamburg,hamburg,2024-03-11,2024-03-11 12:00:00,53.5511,10.0,35.6,57.7,0.95,0.637,63.75,0,False,False,synthetic
Hamburg,hamburg,2024-03-12,2024-03-12 12:00:00,53.5511,10.0,31.8,50.9,0.95,0.626,62.62,1,False,False,synthetic
Hamburg,hamburg,2024-03-13,2024-03-13 12:00:00,53.5511,10.0,34.9,53.1,0.95,0.571,57.12,2,False,False,synthetic
Hamburg,hamburg,2024-03-14,2024-03-14 12:00:00,53.5511,10.0,39.7,57.2,0.95,0.508,50.8,3,False,False,synthetic
Hamburg,hamburg,2024-03-15,2024-03-15 12:00:00,53.5511,10.0,34.1,50.6,0.95,0.543,54.32,4,False,False,synthetic
Hamburg,hamburg,2024-03-16,2024-03-16 12:00:00,53.5511,10.0,44.2,59.4,0.95,0.425,42.45,5,True,False,synthetic
Hamburg,hamburg,2024-03-17,2024-03-17 12:00:00,53.5511,10.0,54.5,58.0,0.95,0.1,10.0,6,True,False,synthetic
Hamburg,hamburg,2024-03-18,2024-03-18 12:00:00,53.5511,10.0,30.2,50.3,0.95,0.667,66.72,0,False,False,synthetic
Hamburg,hamburg,2024-03-19,2024-03-19 12:00:00,53.5511,10.0,37.8,53.0,0.95,0.478,47.8,1,False,False,synthetic
Hamburg,hamburg,2024-03-20,2024-03-20 12:00:00,53.5511,10.0,36.9,50.6,0.95,0.452,45.16,2,False,False,synthetic
Hamburg,hamburg,2024-03-21,2024-03-21 12:00:00,53.5511,10.0,38.8,57.2,0.95,0.538,53.75,3,False,False,synthetic
Hamburg,hamburg,2024-03-22,2024-03-22 12:00:00,53.5511,10.0,42.6,59.3,0.95,0.471,47.07,4,False,False,synthetic
Hamburg,hamburg,2024-03-23,2024-03-23 12:00:00,53.5511,10.0,44.6,56.8,0.95,0.358,35.85,5,True,False,synthetic
Hamburg,hamburg,2024-03-24,2024-03-24 12:00:00,53.5511,10.0,49.6,59.8,0.95,0.283,28.27,6,True,False,synthetic
Hamburg,hamburg,2024-03-25,2024-03-25 12:00:00,53.5511,10.0,39.2,59.7,0.95,0.571,57.06,0,False,False,synthetic
Hamburg,hamburg,2024-03-26,2024-03-26 12:00:00,53.5511,10.0,38.5,52.6,0.95,0.447,44.74,1,False,False,synthetic
Hamburg,hamburg,2024-03-27,2024-03-27 12:00:00,53.5511,10.0,35.6,56.4,0.95,0.614,61.38,2,False,False,synthetic
Hamburg,hamburg,2024-03-28,2024-03-28 12:00:00,53.5511,10.0,36.0,54.4,0.95,0.564,56.42,3,False,False,synthetic
Hamburg,hamburg,2024-03-29,2024-03-29 12:00:00,53.5511,10.0,45.4,54.8,0.95,0.286,28.58,4,False,True,synthetic
Hamburg,hamburg,2024-03-30,2024-03-30 12:00:00,53.5511,10.0,41.8,55.9,0.95,0.42,41.99,5,True,False,synthetic
Hamburg,hamburg,2024-03-31,2024-03-31 12:00:00,53.5511,10.0,53.6,57.0,0.95,0.1,10.0,6,True,True,synthetic
Cologne,cologne,2024-01-01,2024-01-01 12:00:00,50.9375,6.9603,48.2,55.8,0.95,0.227,22.7,0,False,True,synthetic
Cologne,cologne,2024-01-02,2024-01-02 12:00:00,50.9375,6.9603,41.0,53.0,0.95,0.377,37.74,1,False,False,synthetic
Cologne,cologne,2024-01-03,2024-01-03 12:00:00,50.9375,6.9603,37.9,55.6,0.95,0.53,53.03,2,False,False,synthetic
Cologne,cologne,2024-01-04,2024-01-04 12:00:00,50.9375,6.9603,41.0,54.4,0.95,0.411,41.07,3,False,False,synthetic
Cologne,cologne,2024-01-05,2024-01-05 12:00:00,50.9375,6.9603,38.7,59.6,0.95,0.585,58.47,4,False,False,synthetic
Cologne,cologne,2024-01-06,2024-01-06 12:00:00,50.9375,6.9603,55.3,58.8,0.95,0.1,10.0,5,True,True,synthetic
Cologne,cologne,2024-01-07,2024-01-07 12:00:00,50.9375,6.9603,49.7,57.7,0.95,0.231,23.09,6,True,False,synthetic
Cologne,cologne,2024-01-08,2024-01-08 12:00:00,50.9375,6.9603,40.0,51.8,0.95,0.381,38.12,0,False,False,synthetic
Cologne,cologne,2024-01-09,2024-01-09 12:00:00,50.9375,6.9603,39.2,54.5,0.95,0.469,46.88,1,False,False,synthetic
Cologne,cologne,2024-01-10,2024-01-10 12:00:00,50.9375,6.9603,35.3,54.7,0.95,0.593,59.29,2,False,False,synthetic
Cologne,cologne,2024-01-11,2024-01-11 12:00:00,50.9375,6.9603,41.1,57.3,0.95,0.472,47.24,3,False,False,synthetic
Cologne,cologne,2024-01-12,2024-01-12 12:00:00,50.9375,6.9603,35.8,53.7,0.95,0.555,55.48,4,False,False,synthetic
Cologne,cologne,2024-01-13,2024-01-13 12:00:00,50.9375,6.9603,41.4,51.8,0.95,0.334,33.4,5,True,False,synthetic
Cologne,cologne,2024-01-14,2024-01-14 12:00:00,50.9375,6.9603,50.6,53.8,0.95,0.1,10.0,6,True,False,synthetic
Cologne,cologne,2024-01-15,2024-01-15 12:00:00,50.9375,6.9603,39.7,53.6,0.95,0.432,43.2,0,False,False,synthetic
Cologne,cologne,2024-01-16,2024-01-16 12:00:00,50.9375,6.9603,36.1,57.7,0.95,0.622,62.24,1,False,False,synthetic
Cologne,cologne,2024-01-17,2024-01-17 12:00:00,50.9375,6.9603,39.0,51.2,0.95,0.399,39.92,2,False,False,synthetic
Cologne,cologne,2024-01-18,2024-01-18 12:00:00,50.9375,6.9603,38.8,56.3,0.95,0.519,51.94,3,False,False,synthetic
Cologne,cologne,2024-01-19,2024-01-19 12:00:00,50.9375,6.9603,41.0,57.9,0.95,0.486,48.63,4,False,False,synthetic
Cologne,cologne,2024-01-20,2024-01-20 12:00:00,50.9375,6.9603,54.7,59.4,0.95,0.133,13.33,5,True,False,synthetic
Cologne,cologne,2024-01-21,2024-01-21 12:00:00,50.9375,6.9603,43.1,51.3,0.95,0.268,26.78,6,True,False,synthetic
Cologne,cologne,2024-01-22,2024-01-22 12:00:00,50.9375,6.9603,37.4,51.0,0.95,0.444,44.39,0,False,False,synthetic
Cologne,cologne,2024-01-23,2024-01-23 12:00:00,50.9375,6.9603,40.2,55.1,0.95,0.45,45.04,1,False,False,synthetic
Cologne,cologne,2024-01-24,2024-01-24 12:00:00,50.9375,6.9603,42.3,54.8,0.95,0.379,37.92,2,False,False,synthetic
Cologne,cologne,2024-01-25,2024-01-25 12:00:00,50.9375,6.9603,40.5,58.0,0.95,0.502,50.24,3,False,False,synthetic
Cologne,cologne,2024-01-26,2024-01-26 12:00:00,50.9375,6.9603,40.2,58.3,0.95,0.519,51.86,4,False,False,synthetic
Cologne,cologne,2024-01-27,2024-01-27 12:00:00,50.9375,6.9603,48.0,56.1,0.95,0.243,24.27,5,True,False,synthetic
Cologne,cologne,2024-01-28,2024-01-28 12:00:00,50.9375,6.9603,42.0,51.1,0.95,0.298,29.78,6,True,False,synthetic
Cologne,cologne,2024-01-29,2024-01-29 12:00:00,50.9375,6.9603,39.1,54.0,0.95,0.459,45.87,0,False,False,synthetic
Cologne,cologne,2024-01-30,2024-01-30 12:00:00,50.9375,6.9603,41.8,59.4,0.95,0.494,49.42,1,False,False,synthetic
Cologne,cologne,2024-01-31,2024-01-31 12:00:00,50.9375,6.9603,36.7,53.5,0.95,0.523,52.3,2,False,False,synthetic
Cologne,cologne,2024-02-01,2024-02-01 12:00:00,50.9375,6.9603,43.8,57.1,0.95,0.389,38.94,3,False,False,synthetic
Cologne,cologne,2024-02-02,2024-02-02 12:00:00,50.9375,6.9603,35.3,51.2,0.95,0.518,51.8,4,False,False,synthetic
Cologne,cologne,2024-02-03,2024-02-03 12:00:00,50.9375,6.9603,41.5,52.8,0.95,0.356,35.58,5,True,False,synthetic
Cologne,cologne,2024-02-04,2024-02-04 12:00:00,50.9375,6.9603,44.4,51.9,0.95,0.242,24.18,6,True,False,synthetic
Cologne,cologne,2024-02-05,2024-02-05 12:00:00,50.9375,6.9603,33.6,56.2,0.95,0.671,67.07,0,False,False,synthetic
Cologne,cologne,2024-02-06,2024-02-06 12:00:00,50.9375,6.9603,35.3,56.3,0.95,0.621,62.1,1,False,False,synthetic
Cologne,cologne,2024-02-07,2024-02-07 12:00:00,50.9375,6.9603,40.9,53.0,0.95,0.381,38.14,2,False,False,synthetic
Cologne,cologne,2024-02-08,2024-02-08 12:00:00,50.9375,6.9603,36.4,57.7,0.95,0.615,61.52,3,False,False,synthetic
Cologne,cologne,2024-02-09,2024-02-09 12:00:00,50.9375,6.9603,37.7,59.6,0.95,0.611,61.1,4,False,False,synthetic
Cologne,cologne,2024-02-10,2024-02-10 12:00:00,50.9375,6.9603,37.6,51.6,0.95,0.454,45.4,5,True,False,synthetic
Cologne,cologne,2024-02-11,2024-02-11 12:00:00,50.9375,6.9603,53.0,59.3,0.95,0.177,17.67,6,True,False,synthetic
Cologne,cologne,2024-02-12,2024-02-12 12:00:00,50.9375,6.9603,36.0,50.6,0.95,0.479,47.9,0,False,False,synthetic
Cologne,cologne,2024-02-13,2024-02-13 12:00:00,50.9375,6.9603,40.0,55.8,0.95,0.472,47.18,1,False,False,synthetic
Cologne,cologne,2024-02-14,2024-02-14 12:00:00,50.9375,6.9603,41.6,56.2,0.95,0.433,43.29,2,False,False,synthetic
Cologne,cologne,2024-02-15,2024-02-15 12:00:00,50.9375,6.9603,39.6,57.6,0.95,0.52,52.04,3,False,False,synthetic
Cologne,cologne,2024-02-16,2024-02-16 12:00:00,50.9375,6.9603,40.3,56.9,0.95,0.485,48.46,4,False,False,synthetic
Cologne,cologne,2024-02-17,2024-02-17 12:00:00,50.9375,6.9603,43.7,55.2,0.95,0.348,34.83,5,True,False,synthetic
Cologne,cologne,2024-02-18,2024-02-18 12:00:00,50.9375,6.9603,45.1,55.3,0.95,0.305,30.52,6,True,False,synthetic
Cologne,cologne,2024-02-19,2024-02-19 12:00:00,50.9375,6.9603,39.0,51.9,0.95,0.417,41.65,0,False,False,synthetic
Cologne,cologne,2024-02-20,2024-02-20 12:00:00,50.9375,6.9603,40.7,56.6,0.95,0.468,46.75,1,False,False,synthetic
Cologne,cologne,2024-02-21,2024-02-21 12:00:00,50.9375,6.9603,38.6,52.3,0.95,0.438,43.82,2,False,False,synthetic
Cologne,cologne,2024-02-22,2024-02-22 12:00:00,50.9375,6.9603,37.1,52.5,0.95,0.489,48.86,3,False,False,synthetic
Cologne,cologne,2024-02-23,2024-02-23 12:00:00,50.9375,6.9603,38.3,59.9,0.95,0.601,60.11,4,False,False,synthetic
Cologne,cologne,2024-02-24,2024-02-24 12:00:00,50.9375,6.9603,51.0,55.5,0.95,0.134,13.42,5,True,False,synthetic
Cologne,cologne,2024-02-25,2024-02-25 12:00:00,50.9375,6.9603,51.2,58.6,0.95,0.211,21.11,6,True,False,synthetic
Cologne,cologne,2024-02-26,2024-02-26 12:00:00,50.9375,6.9603,39.3,53.8,0.95,0.449,44.94,0,False,False,synthetic
Cologne,cologne,2024-02-27,2024-02-27 12:00:00,50.9375,6.9603,40.3,53.4,0.95,0.409,40.87,1,False,False,synthetic
Cologne,cologne,2024-02-28,2024-02-28 12:00:00,50.9375,6.9603,42.3,55.7,0.95,0.4,40.04,2,False,False,synthetic
Cologne,cologne,2024-02-29,2024-02-29 12:00:00,50.9375,6.9603,39.7,59.2,0.95,0.549,54.92,3,False,False,synthetic
Cologne,cologne,2024-03-01,2024-03-01 12:00:00,50.9375,6.9603,32.7,55.5,0.95,0.684,68.41,4,False,False,synthetic
Cologne,cologne,2024-03-02,2024-03-02 12:00:00,50.9375,6.9603,40.5,50.5,0.95,0.328,32.83,5,True,False,synthetic
Cologne,cologne,2024-03-03,2024-03-03 12:00:00,50.9375,6.9603,45.5,52.3,0.95,0.216,21.6,6,True,False,synthetic
Cologne,cologne,2024-03-04,2024-03-04 12:00:00,50.9375,6.9603,43.1,59.1,0.95,0.45,45.04,0,False,False,synthetic
Cologne,cologne,2024-03-05,2024-03-05 12:00:00,50.9375,6.9603,41.3,58.2,0.95,0.483,48.27,1,False,False,synthetic
Cologne,cologne,2024-03-06,2024-03-06 12:00:00,50.9375,6.9603,40.6,57.7,0.95,0.495,49.52,2,False,False,synthetic
Cologne,cologne,2024-03-07,2024-03-07 12:00:00,50.9375,6.9603,37.2,56.9,0.95,0.578,57.76,3,False,False,synthetic
Cologne,cologne,2024-03-08,2024-03-08 12:00:00,50.9375,6.9603,32.2,57.0,0.95,0.725,72.49,4,False,False,synthetic
Cologne,cologne,2024-03-09,2024-03-09 12:00:00,50.9375,6.9603,41.7,50.2,0.95,0.282,28.2,5,True,False,synthetic
Cologne,cologne,2024-03-10,2024-03-10 12:00:00,50.9375,6.9603,44.9,50.9,0.95,0.197,19.71,6,True,False,synthetic
Cologne,cologne,2024-03-11,2024-03-11 12:00:00,50.9375,6.9603,43.4,59.5,0.95,0.452,45.17,0,False,False,synthetic
Cologne,cologne,2024-03-12,2024-03-12 12:00:00,50.9375,6.9603,38.4,54.9,0.95,0.5,50.0,1,False,False,synthetic
Cologne,cologne,2024-03-13,2024-03-13 12:00:00,50.9375,6.9603,33.4,57.2,0.95,0.695,69.49,2,False,False,synthetic
Cologne,cologne,2024-03-14,2024-03-14 12:00:00,50.9375,6.9603,40.1,57.8,0.95,0.512,51.24,3,False,False,synthetic
Cologne,cologne,2024-03-15,2024-03-15 12:00:00,50.9375,6.9603,37.9,53.3,0.95,0.482,48.17,4,False,False,synthetic
Cologne,cologne,2024-03-16,2024-03-16 12:00:00,50.9375,6.9603,47.0,58.8,0.95,0.334,33.36,5,True,False,synthetic
Cologne,cologne,2024-03-17,2024-03-17 12:00:00,50.9375,6.9603,51.0,59.5,0.95,0.236,23.63,6,True,False,synthetic
Cologne,cologne,2024-03-18,2024-03-18 12:00:00,50.9375,6.9603,29.7,56.6,0.95,0.792,79.21,0,False,False,synthetic
Cologne,cologne,2024-03-19,2024-03-19 12:00:00,50.9375,6.9603,39.6,54.3,0.95,0.45,45.03,1,False,False,synthetic
Cologne,cologne,2024-03-20,2024-03-20 12:00:00,50.9375,6.9603,37.7,53.3,0.95,0.489,48.9,2,False,False,synthetic
Cologne,cologne,2024-03-21,2024-03-21 12:00:00,50.9375,6.9603,32.8,51.7,0.95,0.608,60.83,3,False,False,synthetic
Cologne,cologne,2024-03-22,2024-03-22 12:00:00,50.9375,6.9603,37.9,56.8,0.95,0.556,55.61,4,False,False,synthetic
Cologne,cologne,2024-03-23,2024-03-23 12:00:00,50.9375,6.9603,46.1,58.1,0.95,0.345,34.45,5,True,False,synthetic
Cologne,cologne,2024-03-24,2024-03-24 12:00:00,50.9375,6.9603,42.3,51.3,0.95,0.295,29.48,6,True,False,synthetic
Cologne,cologne,2024-03-25,2024-03-25 12:00:00,50.9375,6.9603,34.0,53.1,0.95,0.599,59.91,0,False,False,synthetic
Cologne,cologne,2024-03-26,2024-03-26 12:00:00,50.9375,6.9603,34.2,54.3,0.95,0.618,61.76,1,False,False,synthetic
Cologne,cologne,2024-03-27,2024-03-27 12:00:00,50.9375,6.9603,40.8,59.8,0.95,0.528,52.81,2,False,False,synthetic
Cologne,cologne,2024-03-28,2024-03-28 12:00:00,50.9375,6.9603,42.1,54.4,0.95,0.376,37.63,3,False,False,synthetic
Cologne,cologne,2024-03-29,2024-03-29 12:00:00,50.9375,6.9603,45.9,58.4,0.95,0.357,35.75,4,False,True,synthetic
Cologne,cologne,2024-03-30,2024-03-30 12:00:00,50.9375,6.9603,41.0,54.7,0.95,0.417,41.71,5,True,False,synthetic
Cologne,cologne,2024-03-31,2024-03-31 12:00:00,50.9375,6.9603,51.9,55.2,0.95,0.1,10.0,6,True,True,synthetic
Frankfurt am Main,frankfurt,2024-01-01,2024-01-01 12:00:00,50.1109,8.6821,46.9,53.6,0.95,0.209,20.86,0,False,True,synthetic
Frankfurt am Main,frankfurt,2024-01-02,2024-01-02 12:00:00,50.1109,8.6821,39.7,57.2,0.95,0.51,50.96,1,False,False,synthetic
Frankfurt am Main,frankfurt,2024-01-03,2024-01-03 12:00:00,50.1109,8.6821,34.6,51.1,0.95,0.539,53.91,2,False,False,synthetic
Frankfurt am Main,frankfurt,2024-01-04,2024-01-04 12:00:00,50.1109,8.6821,38.0,54.1,0.95,0.496,49.59,3,False,False,synthetic
Frankfurt am Main,frankfurt,2024-01-05,2024-01-05 12:00:00,50.1109,8.6821,37.3,55.8,0.95,0.552,55.21,4,False,False,synthetic
Frankfurt am Main,frankfurt,2024-01-06,2024-01-06 12:00:00,50.1109,8.6821,48.2,51.3,0.95,0.1,10.0,5,True,True,synthetic
Frankfurt am Main,frankfurt,2024-01-07,2024-01-07 12:00:00,50.1109,8.6821,45.8,51.0,0.95,0.171,17.06,6,True,False,synthetic
Frankfurt am Main,frankfurt,2024-01-08,2024-01-08 12:00:00,50.1109,8.6821,36.1,57.2,0.95,0.614,61.38,0,False,False,synthetic
Frankfurt am Main,frankfurt,2024-01-09,2024-01-09 12:00:00,50.1109,8.6821,36.2,52.0,0.95,0.508,50.82,1,False,False,synthetic
Frankfurt am Main,frankfurt,2024-01-10,2024-01-10 12:00:00,50.1109,8.6821,34.3,51.9,0.95,0.566,56.58,2,False,False,synthetic
Frankfurt am Main,frankfurt,2024-01-11,2024-01-11 12:00:00,50.1109,8.6821,42.3,58.6,0.95,0.464,46.36,3,False,False,synthetic
Frankfurt am Main,frankfurt,2024-01-12,2024-01-12 12:00:00,50.1109,8.6821,33.8,52.1,0.95,0.586,58.57,4,False,False,synthetic
Frankfurt am Main,frankfurt,2024-01-13,2024-01-13 12:00:00,50.1109,8.6821,46.9,57.4,0.95,0.304,30.36,5,True,False,synthetic
Frankfurt am Main,frankfurt,2024-01-14,2024-01-14 12:00:00,50.1109,8.6821,48.2,56.4,0.95,0.243,24.31,6,True,False,synthetic
Frankfurt am Main,frankfurt,2024-01-15,2024-01-15 12:00:00,50.1109,8.6821,35.1,52.8,0.95,0.56,55.98,0,False,False,synthetic
Frankfurt am Main,frankfurt,2024-01-16,2024-01-16 12:00:00,50.1109,8.6821,44.9,56.0,0.95,0.331,33.14,1,False,False,synthetic
Frankfurt am Main,frankfurt,2024-01-17,2024-01-17 12:00:00,50.1109,8.6821,41.2,56.9,0.95,0.458,45.83,2,False,False,synthetic
Frankfurt am Main,frankfurt,2024-01-18,2024-01-18 12:00:00,50.1109,8.6821,36.2,57.0,0.95,0.61,61.03,3,False,False,synthetic
Frankfurt am Main,frankfurt,2024-01-19,2024-01-19 12:00:00,50.1109,8.6821,36.5,52.0,0.95,0.496,49.63,4,False,False,synthetic
Frankfurt am Main,frankfurt,2024-01-20,2024-01-20 12:00:00,50.1109,8.6821,46.3,58.2,0.95,0.34,33.98,5,True,False,synthetic
Frankfurt am Main,frankfurt,2024-01-21,2024-01-21 12:00:00,50.1109,8.6821,45.1,51.5,0.95,0.205,20.5,6,True,False,synthetic
Frankfurt am Main,frankfurt,2024-01-22,2024-01-22 12:00:00,50.1109,8.6821,39.6,57.4,0.95,0.515,51.52,0,False,False,synthetic
Frankfurt am Main,frankfurt,2024-01-23,2024-01-23 12:00:00,50.1109,8.6821,38.4,57.8,0.95,0.56,56.04,1,False,False,synthetic
Frankfurt am Main,frankfurt,2024-01-24,2024-01-24 12:00:00,50.1109,8.6821,37.7,52.3,0.95,0.467,46.73,2,False,False,synthetic
Frankfurt am Main,frankfurt,2024-01-25,2024-01-25 12:00:00,50.1109,8.6821,33.2,52.4,0.95,0.612,61.21,3,False,False,synthetic
Frankfurt am Main,frankfurt,2024-01-26,2024-01-26 12:00:00,50.1109,8.6821,37.9,56.4,0.95,0.547,54.71,4,False,False,synthetic
Frankfurt am Main,frankfurt,2024-01-27,2024-01-27 12:00:00,50.1109,8.6821,40.2,51.6,0.95,0.369,36.85,5,True,False,synthetic
Frankfurt am Main,frankfurt,2024-01-28,2024-01-28 12:00:00,50.1109,8.6821,43.3,51.3,0.95,0.257,25.72,6,True,False,synthetic
Frankfurt am Main,frankfurt,2024-01-29,2024-01-29 12:00:00,50.1109,8.6821,38.9,53.3,0.95,0.45,44.96,0,False,False,synthetic
Frankfurt am Main,frankfurt,2024-01-30,2024-01-30 12:00:00,50.1109,8.6821,42.5,56.8,0.95,0.419,41.88,1,False,False,synthetic
Frankfurt am Main,frankfurt,2024-01-31,2024-01-31 12:00:00,50.1109,8.6821,43.6,58.2,0.95,0.419,41.85,2,False,False,synthetic
Frankfurt am Main,frankfurt,2024-02-01,2024-02-01 12:00:00,50.1109,8.6821,40.1,58.9,0.95,0.532,53.24,3,False,False,synthetic
Frankfurt am Main,frankfurt,2024-02-02,2024-02-02 12:00:00,50.1109,8.6821,31.4,56.7,0.95,0.744,74.39,4,False,False,synthetic
Frankfurt am Main,frankfurt,2024-02-03,2024-02-03 12:00:00,50.1109,8.6821,44.0,56.0,0.95,0.358,35.85,5,True,False,synthetic
